-4.895136669470359810e-03,1.184870649947279697e-02,-9.840413043466996607e-03,4.073062752806542487e-03
-8.923358955625361119e-03,8.090898829100726455e-03,9.873623417940693980e-03,-1.040671776639813181e-02
-1.170050980240575425e-02,-4.103637839729406059e-03,6.111423984035620725e-03,1.264064542315613236e-02
-1.283722752162666167e-02,-1.201913442996015852e-02,-1.218173587163284312e-02,-9.894789731058797888e-03
